,tweet_id,user_id,tweet_lang,tweet_time,source,tweet_text,quote_count,reply_count,retweet_count,tweet_favorite_count,hashtags,short_urls,expanded_urls,user_mentions,in_reply_to_user_id,in_reply_to_user_name,in_reply_to_status_id,retweet_id,retweet_user_id,retweet_user_name,quote_id,quote_user_id,quote_user_name
252,1438050201118199808,935212642972692480,en,2021-09-15 08:01:00+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Much like other industries, healthcare continues to recognize the value of data and digital transformation. This wa… https://t.co/zatJL5Ohz1",0,0,1,2,,https://t.co/zatJL5Ohz1,https://twitter.com/i/web/status/1438050201118199808,,,,,,,,,,
253,1438042779435692037,1028314370013454336,en,2021-09-15 07:31:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@TuddleOnRadio @DanRather @GovRonDeSantis Maybe he’ll get covid.,0,0,0,0,,,,2781127412;36711022;1058807868,2781127412.0,TuddleOnRadio,1.437942126885679e+18,,,,,,
254,1438035390238273537,6842112,en,2021-09-15 07:02:09+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","COVID-19 cases, hospitalizations increase since July 1, 2021 https://t.co/HL9ggCutxF",0,0,1,2,,https://t.co/HL9ggCutxF,https://www.koat.com/article/covid-19-cases-hospitalizations-increase-since-july-1-2021/37584941?utm_campaign=snd-autopilot,,,,,,,,,,
255,1438023580785250305,6842112,en,2021-09-15 06:15:13+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>","COVID-19 in New Mexico: 749 new cases, 12 new deaths reported https://t.co/Yfe6OxCmYT",0,0,1,3,,https://t.co/Yfe6OxCmYT,https://www.koat.com/article/coronavirus-new-mexico-cases-covid-19-1631310230/37550172?utm_campaign=snd-autopilot,,,,,,,,,,
256,1438022482871521281,708053288873099264,en,2021-09-15 06:10:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@SouthwestAir After three hours, we finally got it sorted out. However even more frustrating was seeing that her tw… https://t.co/rDfcaI84vH",0,0,0,0,,https://t.co/rDfcaI84vH,https://twitter.com/i/web/status/1438022482871521281,7212562,7212562.0,SouthwestAir,1.4379942983440507e+18,,,,,,
257,1438011678382170112,3090131564,en,2021-09-15 05:27:55+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@JamesSurowiecki You missed the part where he is falsely claiming that 75% of Covid cases are vaxed pop.  How does… https://t.co/vg3w4lzYfH,0,0,0,0,,https://t.co/vg3w4lzYfH,https://twitter.com/i/web/status/1438011678382170112,1219579814,1219579814.0,JamesSurowiecki,1.4379491062745907e+18,,,,,,
258,1438005985319153664,2834641427,en,2021-09-15 05:05:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Interesting U defend a president who let Covid kill 650k people, did not show the country &amp; his cult that the 1 goo… https://t.co/rFL9G9KUuR @gtconway3d Your wife is wild bro.. https://t.co/xgkjONoNMQ",0,0,0,0,,https://t.co/rFL9G9KUuR,https://twitter.com/i/web/status/1438005985319153664,471677441,,,,,,,1.4359962329801728e+18,29661263.0,Evfields
259,1437996964973461504,1976518165,en,2021-09-15 04:29:27+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@JRWillis13 Wish we could be there too. Taking my son to see his grandmom (94 years old), who he hasn't seen for a… https://t.co/XejsdGECZa",0,0,0,1,,https://t.co/XejsdGECZa,https://twitter.com/i/web/status/1437996964973461504,1384664575333736449,1.3846645753337364e+18,JRWillis13,1.4379948551756268e+18,,,,,,
260,1437995862672789506,1398356837347610628,en,2021-09-15 04:25:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Texred_right @Hoodwink71 @GCsVentures @disclosetv So you're concerned about the long-term effects of the vaccine?… https://t.co/p94jgviFWi,0,0,0,0,,https://t.co/p94jgviFWi,https://twitter.com/i/web/status/1437995862672789506,1213213598010372097;400081361;184906480;15392486,1.213213598010372e+18,Texred_right,1.4367529936432906e+18,,,,,,
261,1437994080668094468,1398356837347610628,en,2021-09-15 04:18:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@chuckwroteit @SammyMijo @Xazubazu @SteveDeaceShow Hang on, so you're saying, take a group of people, split them do… https://t.co/GJJrzArSAM",0,0,0,0,,https://t.co/GJJrzArSAM,https://twitter.com/i/web/status/1437994080668094468,1235292408650313735;365126689;898207893614465024;177564016,1.2352924086503137e+18,chuckwroteit,1.4366369272189174e+18,,,,,,
262,1437988721605767171,279674873,en,2021-09-15 03:56:42+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@PaganTrelawney I’m so sorry Pagan…I hate Covid so much, and it’s just shocking that so many are dying.",0,0,0,1,,,,1069238917390569472,1.0692389173905695e+18,PaganTrelawney,1.4377104674981396e+18,,,,,,
263,1437980153532063745,2427298850,en,2021-09-15 03:22:39+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",OPINION: My traumatic experience as a breakthrough COVID-19 case. Story from @fabflutist2716 https://t.co/TTby0IMLy4,0,0,0,1,,https://t.co/TTby0IMLy4,https://newmexiconewsport.com/opinion-my-traumatic-experience-as-a-breakthrough-covid-19-case/,2829189680,,,,,,,,,
264,1437978652344348672,1157533754723667969,en,2021-09-15 03:16:41+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MelanieforNM @GavinNewsom The government overreaction by @GavinNewsom to the COVID 19 pandemic damaged the economy… https://t.co/J1woPZ92Ba,0,0,0,0,,https://t.co/J1woPZ92Ba,https://twitter.com/i/web/status/1437978652344348672,961359779003121665;11347122;11347122,9.613597790031217e+17,MelanieforNM,1.4378568103298048e+18,,,,,,
265,1437977499695149056,975228597022507008,en,2021-09-15 03:12:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jeremyjojola Please do some preachin’ in NM. It was easier to register my business IN PERSON while in Santa Fe tha… https://t.co/V6T21CEPUW,0,0,0,0,,https://t.co/V6T21CEPUW,https://twitter.com/i/web/status/1437977499695149056,15622480,15622480.0,jeremyjojola,1.437817541913686e+18,,,,,,
266,1437973725043990528,909375756,en,2021-09-15 02:57:06+00:00,"<a href=""http://twibble.io"" rel=""nofollow"">Twibble.io</a>",Exit polls in California Gov. Newsom recall election show support for Covid restrictions https://t.co/36sqFAz4t0 https://t.co/TkZyuoHf5l,0,0,0,0,,https://t.co/36sqFAz4t0,https://www.nbcnews.com/politics/elections/california-recall-election-results-newsom-n1279205,,,,,,,,,,
267,1437971775053201411,1279246152936742912,en,2021-09-15 02:49:22+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Say thanks to all the republican anti-vaxxers - you won't be missed!!! COVID-19 cases climbing, wiping out months o… https://t.co/2Xp0YiRy4t",0,0,1,3,,https://t.co/2Xp0YiRy4t,https://twitter.com/i/web/status/1437971775053201411,,,,,,,,,,
268,1437971361784209410,6842112,en,2021-09-15 02:47:43+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Navajo Nation announces 50 new COVID-19 cases and 2 more deaths Tuesday. President Nez warns if people go off t… https://t.co/pLRAmE9zSq,0,0,0,2,,https://t.co/pLRAmE9zSq,https://twitter.com/i/web/status/1437971361784209410,,,,,,,,,,
269,1437970189811810305,1246279306575138816,en,2021-09-15 02:43:04+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@OH_lindzbreezy @takeheartmonica So if the mother was vaccinated then what? Was she selfish and guilty of her daugh… https://t.co/eovr6iNNVb,0,0,0,1,,https://t.co/eovr6iNNVb,https://twitter.com/i/web/status/1437970189811810305,548706223;1346257486840553473,548706223.0,OH_lindzbreezy,1.4379656879522202e+18,,,,,,
270,1437968754646847488,17220423,en,2021-09-15 02:37:21+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The Navajo Nation on Tuesday reported 50 new COVID-19 cases and two more deaths. https://t.co/mM0W7pnqaS,0,0,1,2,,https://t.co/mM0W7pnqaS,https://www.kob.com/new-mexico-news/navajo-nation-50-new-cases-2-additional-deaths/6238388/#.YUFcXIu1Pqc.twitter,,,,,,,,,,
271,1437968589252816899,1222157494656688129,en,2021-09-15 02:36:42+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@tedlieu Congressman please! We are begging you to #ReinstateFairnessDoctrine Because something must be done to sto… https://t.co/etl4lSixxz So basically everything is everyone’s fault but Trumps https://t.co/Ju7fPDWekz,0,0,2,3,ReinstateFairnessDoctrine,https://t.co/etl4lSixxz;https://t.co/Ju7fPDWekz,https://twitter.com/i/web/status/1437968589252816899;https://twitter.com/acyn/status/1437945603837739008,21059255,21059255.0,tedlieu,,,,,1.4379624012955034e+18,14298769.0,MollyJongFast
272,1437967476411691010,1088340624,en,2021-09-15 02:32:17+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","White male mouth breathers keep dropping dead. Who would have guessed?

https://t.co/zhnDNdM59i",0,0,0,0,,https://t.co/zhnDNdM59i,https://www.cnn.com/2021/09/14/media/bob-enyart-death-covid/index.html,,,,,,,,,,
273,1437965505222955009,1000434891660513281,en,2021-09-15 02:24:27+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","social distancing from people, not because of covid but for my sanity",0,0,0,1,,,,,,,,,,,,,
274,1437963407609634817,79575746,en,2021-09-15 02:16:07+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Unbelievable  https://t.co/bE3gTmQeIH,0,0,0,0,,https://t.co/bE3gTmQeIH,https://www.washingtonpost.com/nation/2021/09/07/covid-delta-variant-live-updates/,,,,,,,,,,
275,1437961244430913540,89302374,en,2021-09-15 02:07:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I heard a nurse say that handling COVID has gone from a medical/healthcare issue to an IQ issue and I couldn’t agree more.,0,0,0,4,,,,,,,,,,,,,
276,1437960820516737033,89302374,en,2021-09-15 02:05:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@ShuperHero @KurtisL12 @JoeGoodberry What side effects? Look in the numbers on the side effects. You don’t want a s… https://t.co/PSxoqmPyEQ,0,0,0,0,,https://t.co/PSxoqmPyEQ,https://twitter.com/i/web/status/1437960820516737033,2481684209;1084869095940599814;54703405,2481684209.0,ShuperHero,1.437960223126442e+18,,,,,,
277,1437959900361945090,329962403,en,2021-09-15 02:02:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@joncoopertweets The Unvaccinated are basically playing Russian Roulette with COVID-19 Delta. And every week the ba… https://t.co/5IQ8AAo9QL,0,0,1,11,,https://t.co/5IQ8AAo9QL,https://twitter.com/i/web/status/1437959900361945090,27493883,27493883.0,joncoopertweets,1.437896417322885e+18,,,,,,
278,1437959649504862208,1292483213013573633,en,2021-09-15 02:01:11+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",covid fuckin up the hairline,0,0,0,0,,,,,,,,,,,,,
279,1437958346481487872,73169555,en,2021-09-15 01:56:00+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@atrupar @Acyn Here's the conversation I bet took  place: ""No, sweetheart, please believe me, it must have been tha… https://t.co/sQUcjVJjei",0,0,0,1,,https://t.co/sQUcjVJjei,https://twitter.com/i/web/status/1437958346481487872,288277167;16635277,288277167.0,atrupar,1.4379527530835886e+18,,,,,,
280,1437957641368588295,814085948,en,2021-09-15 01:53:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","What’s more socially unacceptable:
The cheese touch or COVID?",0,0,0,4,,,,,,,,,,,,,
281,1437956586203398148,2736650135,en,2021-09-15 01:49:00+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@krqe Anybody else catch  the “Covid-RELATED?”🤔,0,0,0,3,,,,16957784,16957784.0,krqe,1.437913654486315e+18,,,,,,
282,1437954146959704064,89302374,en,2021-09-15 01:39:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KurtisL12 @ShuperHero @JoeGoodberry People’s lives, even if not ended, are being forever changed due to COVID.",0,0,0,0,,,,1084869095940599814;2481684209;54703405,1.0848690959405998e+18,KurtisL12,1.437952802291077e+18,,,,,,
283,1437953407537455106,89302374,en,2021-09-15 01:36:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@KurtisL12 @ShuperHero @JoeGoodberry You know who’s  in that 99.999%? The guy who was hospitalized due to COVID, go… https://t.co/vwj50KiwtL",0,0,0,0,,https://t.co/vwj50KiwtL,https://twitter.com/i/web/status/1437953407537455106,1084869095940599814;2481684209;54703405,1.0848690959405998e+18,KurtisL12,1.437952802291077e+18,,,,,,
284,1437953344828362755,325862777,en,2021-09-15 01:36:07+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Finally had an in-person visit with my primary care doctor today. First time in almost 2 years. Lost 10 lbs. Medica… https://t.co/60wg4tmoWf,0,0,0,1,,https://t.co/60wg4tmoWf,https://twitter.com/i/web/status/1437953344828362755,,,,,,,,,,
285,1437952331853676544,240965750,en,2021-09-15 01:32:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Let the Courts Speak on Covid by Holman W. Jenkins, Jr.

Exactly! https://t.co/Nn9QecS7Gw",0,0,0,0,,https://t.co/Nn9QecS7Gw,https://www.wsj.com/articles/courts-covid-biden-vaccine-mandate-employees-11631650841,,,,,,,,,,
286,1437949382020644872,3188871920,en,2021-09-15 01:20:23+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Biden Covid team sees vaccine efficacy waning in unpublished data from Israel https://t.co/kaCkATME0O via @politico,0,0,2,12,,https://t.co/kaCkATME0O,https://politi.co/3Abztpr,9300262,,,,,,,,,
287,1437949110124826624,31000895,en,2021-09-15 01:19:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I find it amazing that ppl in America will take anything other than a covid 19 vaccine to help fight against covid,0,0,0,16,,,,,,,,,,,,,
288,1437948511912448000,1312410349740666881,es,2021-09-15 01:16:55+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kookistapro antes me alimentaba en las fiestas familiares y como hay covid solo me quedan las redes , un poco de compresión 💔",0,0,0,0,,,,1378793072805416964,1.378793072805417e+18,kookistapro,1.437948185889153e+18,,,,,,
289,1437947872046051329,89302374,en,2021-09-15 01:14:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MarkSpille @ShuperHero @JoeGoodberry Give this a read. As normal your headline grab didn’t tell the whole story of… https://t.co/3uvz41DDmR,0,0,0,0,,https://t.co/3uvz41DDmR,https://twitter.com/i/web/status/1437947872046051329,914503569272922113;2481684209;54703405,9.145035692729221e+17,MarkSpille,1.4379407694116987e+18,,,,,,
290,1437943659236925443,17220423,en,2021-09-15 00:57:38+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Although the fight against COVID-19 continues, flu season is quickly approaching and health experts are warning tha… https://t.co/5WJk5mLMQJ",0,0,0,2,,https://t.co/5WJk5mLMQJ,https://twitter.com/i/web/status/1437943659236925443,,,,,,,,,,
291,1437941161331658760,4795817702,en,2021-09-15 00:47:43+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@cnni I find it odd that the NBA gains a world hoopla, when illness strikes. When AIDS was contracted by one of the… https://t.co/c4hwjR0vJX",0,0,0,0,,https://t.co/c4hwjR0vJX,https://twitter.com/i/web/status/1437941161331658760,2097571,2097571.0,cnni,1.4379402420493804e+18,,,,,,
292,1437940245853401092,1286041520,en,2021-09-15 00:44:04+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Chicago charter elementary school shifts to remote learning after 3 COVID-19 cases reported Monday https://t.co/nEjhjrrBSL,0,0,0,0,,https://t.co/nEjhjrrBSL,https://www.chicagotribune.com/news/breaking/ct-acero-zizumbo-close-covid-cases-20210915-e7b5ks6unfaztd7tdplrgsyzwu-story.html,,,,,,,,,,
293,1437936510465159173,2790888351,en,2021-09-15 00:29:14+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Y’all have parents that catch covid from not wearing masks and being around others that have it and they don’t care… https://t.co/aaDcJDMgBX,0,0,0,0,,https://t.co/aaDcJDMgBX,https://twitter.com/i/web/status/1437936510465159173,,,,,,,,,,
294,1437936283817443330,1279246152936742912,en,2021-09-15 00:28:20+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Biden's team tightens grip on State (AN IDIOT CAN FIGURE OUT THE 7 STATES THAT ARE INVOLVED) use of Covid antibody… https://t.co/Hk9yvnpJ4C,0,0,1,5,,https://t.co/Hk9yvnpJ4C,https://twitter.com/i/web/status/1437936283817443330,,,,,,,,,,
295,1437935684115959808,872667601335451650,en,2021-09-15 00:25:57+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Labdrive2 @brontyman @Susieblacksheep Should it matter if she had preexisting conditions? She was 4 years old with… https://t.co/RlpGGqFSkD,0,0,1,2,,https://t.co/RlpGGqFSkD,https://twitter.com/i/web/status/1437935684115959808,282153230;32283017;912002614933573632,282153230.0,Labdrive2,1.4378760974426194e+18,,,,,,
296,1437935422437351426,2564272596,en,2021-09-15 00:24:54+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The pandemic must be over because the @ABQJournal doesn't carry any COVID stats on its web page.

But maybe not, be… https://t.co/39X205Izbf",0,0,0,0,,https://t.co/39X205Izbf,https://twitter.com/i/web/status/1437935422437351426,14385076,,,,,,,,,
297,1437932326420459523,16957784,en,2021-09-15 00:12:36+00:00,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",'Monster' variant: Fauci warns lack of COVID-19 vaccinations could lead to virus mutation https://t.co/GRROA5SGtm,0,0,8,41,,https://t.co/GRROA5SGtm,https://trib.al/efdD0FP,,,,,,,,,,
298,1437931932503851008,804329083,en,2021-09-15 00:11:02+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@MrShuggoth Damn!! I was gonna go for that but instead went for Aliens land and zap Covid worldwide.  Thought that was more likely.,0,0,0,1,,,,2209901180,2209901180.0,MrShuggoth,1.4379300054519767e+18,,,,,,
299,1437931913520447490,2717470428,en,2021-09-15 00:10:58+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","#HAPPENINGNOW: Over 100 Talent Middle School students quarantined because of possible exposure to COVID-19
https://t.co/ZZaMkknAsI",0,0,0,1,HAPPENINGNOW,https://t.co/ZZaMkknAsI,https://kobi5.com/news/over-100-talent-middle-school-students-quarantined-due-to-possible-exposure-to-covid-19-166759/,,,,,,,,,,
300,1437930609272246273,804329083,en,2021-09-15 00:05:47+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@xskinn So you are okay Covid-wise?,0,0,0,4,,,,345275528,345275528.0,xskinn,1.437926068309033e+18,,,,,,
301,1437930568176390151,2147839682,en,2021-09-15 00:05:37+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JUST IN: #NewMexico indoor #maskmandate extended for at least another month  #covid https://t.co/zbIsBRV28H,0,0,3,16,NewMexico;maskmandate;covid,https://t.co/zbIsBRV28H,https://koat.com/article/indoor-mask-mandate-extended-in-new-mexico/37600584?fbclid=IwAR3jFsJUYW3nepTYeBBq3tBmDM-nGQUjzllM_BDoeIij_DciC5TPHn9KxBY,,,,,,,,,,
302,1437929221553201156,25782434,en,2021-09-15 00:00:16+00:00,"<a href=""http://www.socialbakers.com/"" rel=""nofollow"">Emplifi</a>","Top reasons people unfriended each other during the Pandemic!

1.  Vaxxed friends unfriended un-vaxxed friends!  😲… https://t.co/KNMJW7yEGd",0,0,0,0,,https://t.co/KNMJW7yEGd,https://twitter.com/i/web/status/1437929221553201156,,,,,,,,,,
303,1437925816533458949,16957784,en,2021-09-14 23:46:44+00:00,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Betadine's maker says you shouldn't ingest it for COVID-19 treatment – or any other reason https://t.co/JM1uzaANiB,0,0,9,25,,https://t.co/JM1uzaANiB,https://trib.al/cToEocy,,,,,,,,,,
304,1437925414219890690,1336503101570740224,en,2021-09-14 23:45:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@thisisnalaa Lol I made a meme about this type of interaction during covid 🤦‍♀️,0,0,0,1,,,,1089291888237166592,1.0892918882371666e+18,thisisnalaa,1.4378365079983923e+18,,,,,,
305,1437925364022452224,17159461,en,2021-09-14 23:44:56+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Texas Girl, 4, With COVID Dies in Her Sleep, Had No Pre-existing Conditions
https://t.co/jrP1FEfw1j",0,0,0,0,,https://t.co/jrP1FEfw1j,https://www.newsweek.com/texas-girl-kali-cook-dies-coronavirus-1628423,,,,,,,,,,
306,1437924883774590986,79241079,en,2021-09-14 23:43:02+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I absolutely loathe, Fauci the Fraud.  

https://t.co/vp8BuOkAFy",0,0,1,6,,https://t.co/vp8BuOkAFy,https://www.krqe.com/health/monster-variant-fauci-warns-lack-of-covid-19-vaccinations-could-lead-to-virus-mutation/,,,,,,,,,,
307,1437924692980113421,1251224826984804352,en,2021-09-14 23:42:16+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NBA players reportedly won't be subject to COVID-19 vaccine mandate https://t.co/pbC60xTjM4 via @Yahoo BLACKS AND H… https://t.co/K2RWXRZtc5,0,0,0,1,,https://t.co/pbC60xTjM4;https://t.co/K2RWXRZtc5,https://sports.yahoo.com/nba-players-reportedly-wont-be-subject-to-covid-19-vaccine-mandate-200019002.html?soc_src=social-sh&soc_trk=tw&tsrc=twtr;https://twitter.com/i/web/status/1437924692980113421,19380829,,,,,,,,,
308,1437924134038605829,984135180003635200,en,2021-09-14 23:40:03+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@LivCampbellNM @DanBoydNM @ABQJournal Honey? 
Science changes. Covid science changes day by day. 
Try to keep up.",0,0,0,0,,,,750151627;983872069;14385076,750151627.0,LivCampbellNM,1.4379237383941284e+18,,,,,,
309,1437923972180430850,709044484349173760,en,2021-09-14 23:39:24+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@DanBoydNM @ABQJournal Where are the vaccine mandates for large indoor events????? 
I can't believe I even need to… https://t.co/LyYDkgAq8H",0,0,0,2,,https://t.co/LyYDkgAq8H,https://twitter.com/i/web/status/1437923972180430850,983872069;14385076,983872069.0,DanBoydNM,1.4379005566478746e+18,,,,,,
310,1437917923524415488,846285259,en,2021-09-14 23:15:22+00:00,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","SFPS COVID-19 Update.

Click the link below to view the release.

https://t.co/70auvyQkG8 https://t.co/xIkZLbdoEc",0,0,0,0,,https://t.co/70auvyQkG8,http://ow.ly/Fg7450Ga4sG,,,,,,,,,,
311,1437916279986266112,628675825,en,2021-09-14 23:08:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",The Covid Balls post from Nicki Minaj makes me wish Cardi B was as active as she used to be.,0,0,1,17,,,,,,,,,,,,,
312,1437914570731839489,14326865,en,2021-09-14 23:02:03+00:00,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NM's COVID-19 latest vaccination numbers:

69% of 18+ fully vaccinated
78.8% of 18+ with at least one dose

51.2% o… https://t.co/hS7ULCkdi1",0,0,2,9,,https://t.co/hS7ULCkdi1,https://twitter.com/i/web/status/1437914570731839489,,,,,,,,,,
313,1437912522745548801,2781615009,en,2021-09-14 22:53:55+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Imposto25131839 @Rev_Sven_Pedro @CNN I've tried finding liberals who died of COVID but the only ones were from bef… https://t.co/WdTyNitXxd,0,0,0,27,,https://t.co/WdTyNitXxd,https://twitter.com/i/web/status/1437912522745548801,1325146315643252740;803607209930346496;759251,1.3251463156432527e+18,Imposto25131839,1.43790732232883e+18,,,,,,
314,1437911836020461571,1220034889879187456,en,2021-09-14 22:51:11+00:00,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Follow the money to see where the covid denying mentality has come from. It's billionaires and corporations paying… https://t.co/1WaFyIimSr Follow the money on COVID minimizers. It’s always about 🤑 https://t.co/fvRhLKWwpq,0,0,44,135,,https://t.co/1WaFyIimSr;https://t.co/fvRhLKWwpq,https://twitter.com/i/web/status/1437911836020461571;https://twitter.com/loretta_torrago/status/1437590583481180160,,,,,,,,1.4377402468929618e+18,7.602191931953029e+17,denise_dewald
315,1437910167220260867,1511133476,en,2021-09-14 22:44:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",“I don’t think I have covid I think I have lithium poisoning”- my roommate @geminimakeup,0,0,0,0,,,,1301260108253417472,,,,,,,,,
316,1437907258503929858,1356747168841822209,en,2021-09-14 22:33:00+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",We did NOT report a COVID symptom. We called her in sick today because her allergies were affecting her so badly fr… https://t.co/TXZx7xNH2E,0,0,9,18,,https://t.co/TXZx7xNH2E,https://twitter.com/i/web/status/1437907258503929858,,,,,,,,,,
317,1437902831248232449,1564480639,en,2021-09-14 22:15:24+00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Simply cleaning nasal passages helped a lot!!
Rapid initiation of nasal saline irrigation to reduce morbidity and m… https://t.co/EXFx9D141D",0,0,0,1,,https://t.co/EXFx9D141D,https://twitter.com/i/web/status/1437902831248232449,,,,,,,,,,
318,1437898609496936462,6842112,en,2021-09-14 21:58:38+00:00,"<a href=""http://www.socialnewsdesk.com"" rel=""nofollow"">SocialNewsDesk</a>",352 individuals hospitalized in New Mexico for COVID-19. https://t.co/eY4sYqxi2a,0,0,2,3,,https://t.co/eY4sYqxi2a,https://www.koat.com/article/coronavirus-new-mexico-cases-covid-19-1631310230/37550172?fbclid=IwAR38OK5WV6_USys1JMvalL8bBVqjJAq-SMNAepGNn4cLBL9FQEzyMfAm4CQ,,,,,,,,,,
